sic_code,company_name,symbol,year,rq,rq_trend,aq,aq_trend,rd,rstar,rd_under_ratio,rd_under_trend,rd_under_amt,rd_increase_profit,rd_cut_profit,adv,astar,adv_under_ratio,adv_under_trend,adv_under_amt,adv_increase_profit,adv_cut_profit
4813,TELE NORTE LESTE PARTICIPACO,TNE,2006,58.9,,94.3,,2.9,,,,,,,145.3,77,1.89,,,,68.2
4813,TELE NORTE LESTE PARTICIPACO,TNE,2007,57.7,,,,3.3,,,,,,,0,,,,,,
4813,TELE NORTE LESTE PARTICIPACO,TNE,2008,66.8,,,,3.9,,,,,,,0,,,,,,
4813,TELE NORTE LESTE PARTICIPACO,TNE,2009,113.5,,,,6,12145.4,0,,12139.4,17471,,0,,,,,,
4813,TELE NORTE LESTE PARTICIPACO,TNE,2010,104.8,-1.68,79.7,-1.29,47.6,5458.7,0.01,,5411.1,17965.5,,322.7,,,,,,
4813,TELEFONICA BRASIL SA,VIV,2005,72.9,,100.7,,3.7,,,,,,,80.9,131.9,0.61,,51,6178.8,
4813,TELEFONICA BRASIL SA,VIV,2011,100.6,,,,11.6,3498,0,,3486.4,15814.5,,0,,,,,,
2834,DR REDDY'S LABORATORIES LTD,RDY,2005,93.7,,,,64.3,41.2,1.56,,,,23,0,,,,,,
2834,DR REDDY'S LABORATORIES LTD,RDY,2006,97.7,,,,48.4,81.9,0.59,,33.5,1520.1,,0,,,,,,
2834,DR REDDY'S LABORATORIES LTD,RDY,2007,87.6,,,,57.1,39.3,1.45,,,,17.8,0,,,,,,
2834,DR REDDY'S LABORATORIES LTD,RDY,2008,87.4,,,,88.3,43.5,2.03,,,,44.8,0,,,,,,
2834,DR REDDY'S LABORATORIES LTD,RDY,2009,89.6,,,,79.4,75.4,1.05,,,,4,0,,,,,,
2834,DR REDDY'S LABORATORIES LTD,RDY,2010,88.8,0.62,,2.54,84.4,80.6,1.05,0.67,,,3.8,0,,,,,,
2834,DR REDDY'S LABORATORIES LTD,RDY,2011,89.5,0.51,,1.39,113.6,94.8,1.2,2.03,,,18.8,0,,,,,,
7372,TREND MICRO INC,TMICY,2005,107.3,,94.1,,47.2,116.9,0.4,,69.7,623.6,,40.5,10.3,3.93,,,,30.2
7372,TREND MICRO INC,TMICY,2008,95.3,,98.4,,37.9,91.7,0.41,,53.8,1125.8,,23.2,26.5,0.87,,3.4,1120.8,
7372,TREND MICRO INC,TMICY,2009,98.5,,99.4,,67.9,129.9,0.52,,62,1038.8,,83.1,32.8,2.53,,,,50.3
7372,TREND MICRO INC,TMICY,2010,98.7,,98.9,,60.2,147.4,0.41,,87.2,1174,,125.3,34,3.68,,,,91.3
7372,TREND MICRO INC,TMICY,2011,97,,98.7,,43.4,131.5,0.33,,88.1,1259.5,,97.7,32.7,2.99,,,,65
4812,NTT DOCOMO INC,DCM,2005,108.9,,94.8,,950.8,11312.6,0.08,,10361.8,41128.1,,447.8,815.7,0.55,,367.9,40593.2,
4812,NTT DOCOMO INC,DCM,2006,106.4,,96.4,,940.7,9606.7,0.1,,8666,41234.3,,451.9,984.8,0.46,,532.9,40769.4,
4812,NTT DOCOMO INC,DCM,2007,101.1,,97.9,,844.8,7050.7,0.12,,6205.9,47656,,554.4,1171,0.47,,616.6,47249.4,
4812,NTT DOCOMO INC,DCM,2008,102.5,,99.6,,1001.9,7371.5,0.14,,6369.7,45319.8,,554.6,1353.4,0.41,,798.9,44934.5,
4812,NTT DOCOMO INC,DCM,2009,104.3,,102.5,,1016.6,8739.4,0.12,,7722.8,46390.2,,579.4,1773.3,0.33,,1193.9,45976.3,
4812,NTT DOCOMO INC,DCM,2010,104.1,0.83,103.7,2.2,1176.8,9038,0.13,1.55,7861.2,51609.4,,664.4,2038.5,0.33,0.59,1374.1,51171.4,
4812,NTT DOCOMO INC,DCM,2011,103.4,0.88,104.3,1.89,1318.4,8902.6,0.15,1.51,7584.2,51985.9,,750.8,2215.2,0.34,0.74,1464.5,51579.8,
2340,DELTA GALIL INDUSTRIES LTD,DELTY,2006,84.5,,95.3,,29,16.2,1.79,,,,12.8,2.4,15.2,0.16,,12.8,707.8,
2340,DELTA GALIL INDUSTRIES LTD,DELTY,2007,78.4,,96.9,,28,,,,,,,2.9,16.6,0.17,,13.7,648.6,
2340,DELTA GALIL INDUSTRIES LTD,DELTY,2008,81.9,,97.9,,24,3.8,6.25,,,,20.2,3,16.5,0.18,,13.5,624.1,
2340,DELTA GALIL INDUSTRIES LTD,DELTY,2009,88.7,,99.1,,28,26.7,1.05,,,,1.3,2.7,17.3,0.16,,14.6,573.8,
2340,DELTA GALIL INDUSTRIES LTD,DELTY,2010,90.6,,99.6,,27,31.9,0.85,,4.9,620.8,,2.5,17.1,0.15,,14.6,621.6,
2340,DELTA GALIL INDUSTRIES LTD,DELTY,2011,90.4,2.63,100,1.59,25,33.7,0.74,0.42,8.7,680,,2.8,19,0.15,0.93,16.2,680.5,
4953,RVB HOLDINGS LTD,RVBHF,2006,98.8,,95.3,,0.6,1.4,0.45,,0.7,10.1,,0,0.2,0.17,,0.2,10.1,
4953,RVB HOLDINGS LTD,RVBHF,2007,93.3,,,,0.6,1,0.59,,0.4,13.1,,0,,,,,,
4953,RVB HOLDINGS LTD,RVBHF,2008,101.5,,,,1,2.7,0.35,,1.8,31.8,,0,,,,,,
3751,DUCATI MOTOR HOLDING SPA,DMHYY,2005,103.4,,,,7,89,0.08,,81.9,425.2,,0,,,,,,
7370,MYPHOTOALBUM INC,FTCEF,2005,96.9,,93.7,,0.9,0.3,3.34,,,,0.6,0.1,0,2.99,,,,0.1
7370,MYPHOTOALBUM INC,FTCEF,2006,93.5,,95.5,,0.6,0.1,4.44,,,,0.5,0.1,0,2.22,,,,0.1
7370,MYPHOTOALBUM INC,FTCEF,2007,89.8,,97.1,,0.7,0.1,7.65,,,,0.6,0.1,0,1.75,,,,0
7370,ACTIVIDENTITY CORP,ACTI,2005,100.2,,,,13.3,3.4,3.86,,,,9.9,0,,,,,,
7370,ACTIVIDENTITY CORP,ACTI,2006,102.7,,,,18.9,4.2,4.46,,,,14.6,0,,,,,,
7370,ACTIVIDENTITY CORP,ACTI,2007,95.6,,,,19.6,3.3,5.93,,,,16.3,0,,,,,,
7370,ACTIVIDENTITY CORP,ACTI,2008,95.2,,,,19.9,2.7,7.38,,,,17.2,0,,,,,,
7370,ACTIVIDENTITY CORP,ACTI,2009,100.1,,,,18.9,3.6,5.3,,,,15.3,0,,,,,,
7370,ACTIVIDENTITY CORP,ACTI,2010,101.2,1.05,,1.22,15.1,4.2,3.6,0.93,,,10.9,0,,,,,,
2836,EVOTEC AG,EVTCY,2007,84.8,,,,40,1.2,34.13,,,,38.8,0,,,,,,
2836,EVOTEC AG,EVTCY,2008,86.7,,,,53.9,1.8,30.81,,,,52.2,0,,,,,,
2836,EVOTEC AG,EVTCY,2009,92.1,,,,59.2,3.7,16.02,,,,55.5,0,,,,,,
2836,EVOTEC AG,EVTCY,2010,92,,,,30,4,7.55,,,,26,0,,,,,,
2836,EVOTEC AG,EVTCY,2011,84.1,,,,8.1,1.6,4.97,,,,6.5,0,,,,,,
3674,DIALOG SEMICONDUCTOR PLC,DLGS,2005,103.8,,,,39.4,13.6,2.9,,,,25.8,0,,,,,,
3674,DIALOG SEMICONDUCTOR PLC,DLGS,2006,102.1,,,,24.4,10.4,2.35,,,,14,0,,,,,,
4899,GENESYS SA,GNSYY,2005,107.7,,93.9,,5.1,37.8,0.13,,32.7,170.2,,2.6,2.7,0.97,,0.1,168.1,
3674,MAGNACHIP SEMICONDUCTOR CORP,MX,2007,88.7,,97.2,,131.3,35.3,3.72,,,,96,0.1,21.5,0.01,,21.4,794.2,
3674,MAGNACHIP SEMICONDUCTOR CORP,MX,2010,95.8,,100.6,,70.9,61.9,1.15,,,,9,0.1,27.1,0,,27,772.8,
3674,MAGNACHIP SEMICONDUCTOR CORP,MX,2011,95,,100.8,,85.5,61.4,1.39,,,,24.2,0.1,29.2,0.01,,29.1,775.3,
7370,SPARK NETWORKS INC,LOV,2005,103.6,,95.9,,2,9,0.22,,7,66.2,,23.3,1,22.25,,,,22.3
7370,SPARK NETWORKS INC,LOV,2006,105.2,,97.5,,4.1,10.2,0.4,,6.1,69.4,,23.2,1.4,16.37,,,,21.8
7370,SPARK NETWORKS INC,LOV,2007,100.6,,,,3.3,5.7,0.58,,2.4,65.6,,0,,,,,,
7370,SPARK NETWORKS INC,LOV,2008,103.4,,,,4.2,8,0.53,,3.7,57.6,,0,,,,,,
7370,SPARK NETWORKS INC,LOV,2009,104.6,,,,4.5,8.1,0.56,,3.6,45.6,,0,,,,,,
7370,SPARK NETWORKS INC,LOV,2010,104.8,1.05,,0.38,3.9,7.5,0.52,2.31,3.6,41,,0,,,,,,
7370,SPARK NETWORKS INC,LOV,2011,104.4,0.97,,0.35,3.1,8.2,0.38,0.94,5.1,48.8,,0,,,,,,
7370,SPARK NETWORKS INC,LOV,2012,101.6,1.05,,0.61,2.7,8.2,0.33,0.57,5.5,62.2,,0,,,,,,
2834,AGENNIX AG,GPCBY,2005,76.7,,,,54.4,,,,,,,0,,,,,,
2834,AGENNIX AG,GPCBY,2006,81.7,,,,66.8,0.1,679.26,,,,66.7,0,,,,,,
2834,AGENNIX AG,GPCBY,2007,83.3,,,,85.4,0.2,364.67,,,,85.2,0,,,,,,
2834,AGENNIX AG,GPCBY,2008,83.6,,,,75.1,0.2,462.07,,,,75,0,,,,,,
4813,CHUNGHWA TELECOM LTD,CHT,2005,95.9,,93.8,,78,586.3,0.13,,508.3,5671.9,,79.6,85,0.94,,5.5,5631.5,
4813,CHUNGHWA TELECOM LTD,CHT,2006,92.2,,95.5,,95.9,424.6,0.23,,328.7,5745.7,,72.1,112.3,0.64,,40.2,5721.6,
4813,CHUNGHWA TELECOM LTD,CHT,2007,87.8,,97,,87,221,0.39,,134,6211.2,,69.8,121.3,0.58,,51.5,6202.1,
4813,CHUNGHWA TELECOM LTD,CHT,2008,91.2,,,,79.7,360.3,0.22,,280.5,6184.7,,0,,,,,,
4813,CHUNGHWA TELECOM LTD,CHT,2009,96.2,,,,96,657.6,0.15,,561.6,6253.6,,0,,,,,,
4813,CHUNGHWA TELECOM LTD,CHT,2010,96.9,1.07,,-0.04,99.3,742.8,0.13,1,643.5,7001,,0,,,,,,
4813,CHUNGHWA TELECOM LTD,CHT,2011,96.1,1.34,,-0.06,111.5,729.9,0.15,0.68,618.4,7236.9,,0,,,,,,
4813,CHUNGHWA TELECOM LTD,CHT,2012,95.2,2.07,,-0.03,116.5,743.6,0.16,0.4,627.2,7628.7,,0,,,,,,
2870,SYNGENTA AG,SYT,2005,107.3,,,,809,985.4,0.82,,176.4,8146.7,,0,,,,,,
2870,SYNGENTA AG,SYT,2006,109.8,,,,822,1178.5,0.7,,356.5,8098.3,,0,,,,,,
2870,SYNGENTA AG,SYT,2007,97.5,,,,796,726.5,1.1,,,,69.5,0,,,,,,
2870,SYNGENTA AG,SYT,2008,99.3,,,,830,978.7,0.85,,148.7,11664.4,,0,,,,,,
2870,SYNGENTA AG,SYT,2009,101.9,,,,969,1406.9,0.69,,437.9,11028.4,,0,,,,,,
2870,SYNGENTA AG,SYT,2010,101.4,0.78,,1.83,960,1482.1,0.65,0.79,522.1,11683.1,,0,,,,,,
2870,SYNGENTA AG,SYT,2011,100.8,0.69,,1.45,1032,1523.8,0.68,0.97,491.8,13317,,0,,,,,,
2870,SYNGENTA AG,SYT,2012,98.9,1.09,,0.5,1127,1451,0.78,0.71,324,14237.1,,0,,,,,,
2836,XTL BIOPHARMACEUTICALS,XTLBY,2005,91.7,,,,12,0.2,70.27,,,,11.8,0,,,,,,
2836,XTL BIOPHARMACEUTICALS,XTLBY,2006,92.8,,,,9.1,0,188.72,,,,9,0,,,,,,
2836,XTL BIOPHARMACEUTICALS,XTLBY,2007,87.1,,,,10.2,0,480.06,,,,10.2,0,,,,,,
2836,XTL BIOPHARMACEUTICALS,XTLBY,2008,90.4,,,,18.9,0,386.24,,,,18.9,0,,,,,,
2082,ANHEUSER-BUSCH INBEV,BUD,2008,93.1,,,,27,2322,0.01,,2295,23669.2,,0,,,,,,
2082,ANHEUSER-BUSCH INBEV,BUD,2009,103.7,,,,75,7846.9,0.01,,7771.9,37234.1,,0,,,,,,
2082,ANHEUSER-BUSCH INBEV,BUD,2010,105.8,,,,159,9439.1,0.02,,9280.1,36803.7,,0,,,,,,
2082,ANHEUSER-BUSCH INBEV,BUD,2011,107.1,,,,184,11021.9,0.02,,10837.9,39618,,0,,,,,,
2836,ISOTIS SA,ISOT,2005,106.4,,93.4,,12.2,3.8,3.22,,,,8.4,0.1,0.4,0.29,,0.3,32.1,
2836,ISOTIS SA,ISOT,2006,102.8,,94.7,,6.3,4.8,1.33,,,,1.6,0,0.7,0.07,,0.7,40.8,
2834,PEPLIN INC,PLIN,2007,64.8,,,,9.3,,,,,,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2005,99.4,,,,157.9,864,0.18,,706.1,6682.5,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2006,97.2,,,,148.9,1222.3,0.12,,1073.5,9063.6,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2007,90.6,,,,146.1,808.2,0.18,,662,14875.1,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2008,93.8,,,,181,1001.7,0.18,,820.7,13018.5,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2009,98.7,,,,162.9,1769,0.09,,1606.1,11345.6,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2010,98.9,0.98,,1.9,193.6,2059,0.09,0.51,1865.4,16178.6,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2011,97.3,1,,1.64,220.4,1787.2,0.12,1.01,1566.7,12640.7,,0,,,,,,
3674,AU OPTRONICS CORP,AUO,2012,92.3,1.18,,0.48,285,1139.4,0.25,1.38,854.5,13085.7,,0,,,,,,
3578,LIPMAN ELECTRONIC ENGR LTD,LPMAF,2005,107.5,,93.5,,8.9,50.3,0.18,,41.3,238.1,,1.6,3.6,0.46,,1.9,235.6,
4899,ITURAN LOCATION & CONTROL,ITRN,2005,98,,91.6,,2,12,0.17,,10,90.8,,3.7,1,3.77,,,,2.7
4899,ITURAN LOCATION & CONTROL,ITRN,2006,91.6,,91.9,,2.8,7.8,0.36,,5,104.4,,3.8,1.2,3.12,,,,2.6
4899,ITURAN LOCATION & CONTROL,ITRN,2007,85.4,,93.7,,2.7,3.9,0.69,,1.2,124.9,,6.1,2.1,2.86,,,,4
4899,ITURAN LOCATION & CONTROL,ITRN,2008,87.3,,91.7,,3,5.8,0.52,,2.8,132.8,,7.5,1.5,4.93,,,,6
4899,ITURAN LOCATION & CONTROL,ITRN,2009,96.9,,89.6,,0.4,17.9,0.02,,17.4,122.5,,6.1,0.7,8.86,,,,5.4
4899,ITURAN LOCATION & CONTROL,ITRN,2010,94,0.77,89.6,0.53,0.4,13.9,0.03,0.16,13.5,148.9,,6.6,0.7,9.28,2.46,,,5.9
4899,ITURAN LOCATION & CONTROL,ITRN,2011,91,0.95,96.3,2.01,0.5,10.2,0.05,0.13,9.7,161.1,,6.4,3,2.15,0.69,,,3.4
4899,ITURAN LOCATION & CONTROL,ITRN,2012,88.3,1.63,90.9,0.56,0.6,7.2,0.09,0.13,6.5,150.9,,6.6,1.2,5.39,1.89,,,5.4
3760,METAL STORM LTD,MTSXY,2005,105.1,,,,4.3,0,540.21,,,,4.3,0,,,,,,
3760,METAL STORM LTD,MTSXY,2006,61.6,,,,1.3,,,,,,,0,,,,,,
3760,METAL STORM LTD,MTSXY,2007,40.5,,,,0.8,,,,,,,0,,,,,,
3760,METAL STORM LTD,MTSXY,2008,33.9,,,,1.5,,,,,,,0,,,,,,
3760,METAL STORM LTD,MTSXY,2009,41.3,,,,1.1,,,,,,,0,,,,,,
3760,METAL STORM LTD,MTSXY,2010,49.5,-1.29,,1.74,0.9,,,,,,,0,,,,,,
3760,METAL STORM LTD,MTSXY,2011,33.8,2.44,,2.65,0.6,,,,,,,0,,,,,,
2836,GENETIC TECHNOLOGIES LTD,GENE,2005,98.7,,,,1.7,0.7,2.53,,,,1,0,,,,,,
2836,GENETIC TECHNOLOGIES LTD,GENE,2006,91.5,,,,0.7,0.4,1.59,,,,0.2,0,,,,,,
2836,GENETIC TECHNOLOGIES LTD,GENE,2007,88,,,,1,0.4,2.85,,,,0.6,0,,,,,,
2836,GENETIC TECHNOLOGIES LTD,GENE,2008,90.6,,,,1.1,0.6,1.88,,,,0.5,0,,,,,,
2836,GENETIC TECHNOLOGIES LTD,GENE,2009,94.5,,,,1.2,0.9,1.37,,,,0.3,0,,,,,,
2836,GENETIC TECHNOLOGIES LTD,GENE,2010,94.9,0.79,,1.65,1,0.7,1.35,0.53,,,0.3,0,,,,,,
2836,GENETIC TECHNOLOGIES LTD,GENE,2011,62.3,-1.73,,1.07,0.1,,,,,,,0,,,,,,
2836,PRANA BIOTECHNOLOGY LTD,PRAN,2005,114.6,,,,3.6,0.2,17.09,,,,3.4,0,,,,,,
2836,PRANA BIOTECHNOLOGY LTD,PRAN,2006,91.2,,,,5.9,0,193.18,,,,5.8,0,,,,,,
3674,ON TRACK INNOVATIONS,OTIV,2005,85.7,,88.4,,3.2,1.4,2.23,,,,1.7,0.4,0.1,3.6,,,,0.3
3674,ON TRACK INNOVATIONS,OTIV,2006,76.9,,88.9,,4.8,,,,,,,0.7,0.2,4,,,,0.5
3674,ON TRACK INNOVATIONS,OTIV,2007,70.1,,91.5,,7.1,,,,,,,0.8,0.6,1.37,,,,0.2
3674,ON TRACK INNOVATIONS,OTIV,2008,70,,89,,12.3,,,,,,,1.1,0.2,6.39,,,,0.9
3674,ON TRACK INNOVATIONS,OTIV,2009,70.4,,87.3,,11.1,,,,,,,0.9,,,,,,
3674,ON TRACK INNOVATIONS,OTIV,2010,73.4,-1.52,100.2,13.77,8.1,,,,,,,1.1,0.9,1.14,0.32,,,0.1
3674,ON TRACK INNOVATIONS,OTIV,2011,72.1,2.24,109.8,14.82,8.4,,,,,,,1.6,1.9,0.82,0.2,0.4,44.3,
3674,ON TRACK INNOVATIONS,OTIV,2012,66.4,1.35,94.8,1.8,9.2,,,,,,,1.6,0.7,2.33,1.7,,,0.9
2836,PSIVIDA CORP,PSDV,2006,74.9,,,,6.3,,,,,,,0,,,,,,
2836,PSIVIDA CORP,PSDV,2007,87.6,,,,13.3,0,340.45,,,,13.2,0,,,,,,
2836,PSIVIDA CORP,PSDV,2008,123.6,,,,100.2,0.1,1064.51,,,,100.2,0,,,,,,
2836,PSIVIDA CORP,PSDV,2009,106.2,,,,14.4,0.5,31.35,,,,14,0,,,,,,
2836,PSIVIDA CORP,PSDV,2010,93.1,,,,8,0.7,11.93,,,,7.3,0,,,,,,
2836,PSIVIDA CORP,PSDV,2011,95.3,-2.46,,3.14,7,0.4,16.44,,,,6.6,0,,,,,,
2836,PSIVIDA CORP,PSDV,2012,100.8,2.95,,1.63,6.9,0.3,21.82,0.06,,,6.5,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2005,83,,,,11,0.1,108.41,,,,10.9,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2006,76.9,,,,15.4,,,,,,,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2007,70.2,,,,22,,,,,,,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2008,72.2,,,,20,,,,,,,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2009,84.6,,,,17.4,0.1,132.55,,,,17.2,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2010,85,1.94,,2.88,12.2,0.2,64.39,0.59,,,12,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2011,82.9,-0.52,,2.73,9.7,0.1,94.55,,,,9.6,0,,,,,,
2836,CYTORI THERAPEUTICS INC,CYTX,2012,63.4,1.64,,1.07,10.9,,,,,,,0,,,,,,
4813,CHINA TELECOM CORP LTD,CHA,2005,98.1,,93.2,,20.8,3362.4,0.01,,3341.6,21185.7,,1166.9,268,4.35,,,,898.8
4813,CHINA TELECOM CORP LTD,CHA,2006,97.3,,95.1,,32.3,3165.7,0.01,,3133.4,22644.9,,1347.2,375.3,3.59,,,,972
4813,CHINA TELECOM CORP LTD,CHA,2007,91.5,,96.7,,37.4,1924.2,0.02,,1886.8,24638.1,,1425.3,517.3,2.76,,,,908
4813,CHINA TELECOM CORP LTD,CHA,2008,95.6,,97.6,,71.8,3235,0.02,,3163.1,27605.2,,1936.2,636.8,3.04,,,,1299.5
4813,CHINA TELECOM CORP LTD,CHA,2009,100.6,,99.2,,71.8,5502.2,0.01,,5430.4,31014.1,,3275.8,770.1,4.25,,,,2505.6
4813,CHINA TELECOM CORP LTD,CHA,2010,102.9,1.28,100.7,2.3,79.8,6980.6,0.01,1.85,6900.7,33727.8,,3539.8,916.1,3.86,0.89,,,2623.8
4813,CHINA TELECOM CORP LTD,CHA,2011,99.2,1.12,101.7,1.87,81.8,5548.1,0.01,1.44,5466.3,39336.3,,4369,1061,4.12,1.15,,,3308
4813,CHINA TELECOM CORP LTD,CHA,2012,104,2.17,95.4,0.86,88.7,9551.9,0.01,0.48,9463.2,46033.6,,5602,673.9,8.31,3.02,,,4928.1
3841,UNILIFE CORP,UNIS,2010,97.8,,102.6,,1,1.4,0.73,,0.4,11.4,,0.5,0.5,0.98,,0,11.4,
3841,UNILIFE CORP,UNIS,2011,79,,102.7,,8.5,,,,,,,0.6,0.3,1.88,,,,0.3
3272,RINKER GROUP LTD,RINYY,2005,95.9,,,,1.8,696.8,0,,695,5152.5,,0,,,,,,
2834,PHARMAXIS LTD,PXSLY,2008,51.3,,,,20.2,,,,,,,0,,,,,,
2834,PHARMAXIS LTD,PXSLY,2009,65,,,,19.1,,,,,,,0,,,,,,
3612,OCEAN POWER TECHNOLOGIES INC,OPTT,2006,91.1,,,,4.2,0.1,31.98,,,,4.1,0,,,,,,
3612,OCEAN POWER TECHNOLOGIES INC,OPTT,2007,90.2,,,,6.2,0.2,31.9,,,,6,0,,,,,,
3612,OCEAN POWER TECHNOLOGIES INC,OPTT,2008,88.3,,,,8.3,0.2,46.08,,,,8.1,0,,,,,,
3612,OCEAN POWER TECHNOLOGIES INC,OPTT,2009,94.7,,,,8.4,0.3,28.93,,,,8.1,0,,,,,,
3612,OCEAN POWER TECHNOLOGIES INC,OPTT,2010,100.2,,,,13,0.4,33.44,,,,12.6,0,,,,,,
3612,OCEAN POWER TECHNOLOGIES INC,OPTT,2011,102.5,2.12,,2.28,13.3,0.4,33.4,1.04,,,12.9,0,,,,,,
4899,LINKTONE LTD  -ADR,LTON,2005,95.1,,93.6,,2.8,7.4,0.38,,4.6,70.8,,6.2,1.2,5.26,,,,5
4899,LINKTONE LTD  -ADR,LTON,2006,97,,95.4,,6.2,6.8,0.92,,0.6,76.6,,10.2,1.3,7.8,,,,8.9
4899,LINKTONE LTD  -ADR,LTON,2007,96.2,,96.8,,7.4,4.2,1.73,,,,3.1,7.2,1.1,6.68,,,,6.1
4899,LINKTONE LTD  -ADR,LTON,2008,108.1,,97.4,,5.5,6.8,0.81,,1.3,65,,4.5,0.9,4.74,,,,3.6
4899,LINKTONE LTD  -ADR,LTON,2009,112.5,,98.7,,3.2,8.7,0.37,,5.5,60.7,,3.6,1,3.53,,,,2.6
4899,LINKTONE LTD  -ADR,LTON,2010,99.6,1.31,93.7,1.01,3.3,8,0.41,1.08,4.7,70,,1.9,1,1.93,0.37,,,0.9
4899,LINKTONE LTD  -ADR,LTON,2011,93.5,0.78,94.9,0.94,2.8,5.4,0.52,0.56,2.6,59.2,,2.4,1.2,1.95,0.25,,,1.2
4899,LINKTONE LTD  -ADR,LTON,2012,91,0.66,92.7,0.56,3.2,4.3,0.74,0.43,1.1,45.3,,1.8,0.9,2.05,0.31,,,0.9
7372,BLACKBAUD INC,BLKB,2005,101.6,,93.8,,17.4,20.4,0.85,,3,166.5,,0.2,2.6,0.08,,2.4,166.5,
7372,BLACKBAUD INC,BLKB,2006,97.3,,95.4,,21.1,18.7,1.13,,,,2.4,0.3,4,0.09,,3.6,191.7,
7372,BLACKBAUD INC,BLKB,2007,90.1,,96.9,,23.1,14.8,1.56,,,,8.3,0.7,6.8,0.11,,6,257.5,
7372,BLACKBAUD INC,BLKB,2008,91.3,,97.6,,28.5,19.2,1.49,,,,9.3,1.3,8.2,0.16,,6.9,303.1,
7372,BLACKBAUD INC,BLKB,2009,94.9,,98.4,,38.7,26.4,1.47,,,,12.4,1.1,9.2,0.12,,8.1,313.5,
7372,BLACKBAUD INC,BLKB,2010,94.9,0.68,98.4,1.74,45.7,27,1.69,1.99,,,18.7,1.1,9.6,0.11,1.41,8.5,327.8,
7372,BLACKBAUD INC,BLKB,2011,93.9,0.79,98.3,1.36,45.5,28.8,1.58,1.4,,,16.8,1.1,10.8,0.1,1.17,9.7,371.7,
7372,BLACKBAUD INC,BLKB,2012,92,1.21,92,0.48,47.7,30.1,1.59,1.01,,,17.6,1.2,5.2,0.23,2.15,4,453.4,
2834,XCYTE THERAPIES INC,XCYTD,2005,14.7,,,,19.7,,,,,,,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2005,83.4,,,,24.6,0.1,286.82,,,,24.5,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2006,103.5,,,,35.3,1.1,32.84,,,,34.2,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2007,116.9,,,,49.8,2.4,20.93,,,,47.4,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2008,141,,,,120.7,7.5,16.19,,,,113.2,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2009,145.6,,,,96.9,10.4,9.29,,,,86.5,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2010,150.9,27.46,,1.86,108.7,11.5,9.46,0.03,,,97.2,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2011,145,2.82,,2.25,106.4,6.1,17.45,0.53,,,100.3,0,,,,,,
2834,ALNYLAM PHARMACEUTICALS INC,ALNY,2012,122.5,1.16,,0.82,99.3,9.9,10,0.48,,,89.4,0,,,,,,
2836,INHIBITEX INC,INHX,2005,60,,,,22.6,,,,,,,0,,,,,,
2836,INHIBITEX INC,INHX,2006,57,,,,34.2,,,,,,,0,,,,,,
2836,INHIBITEX INC,INHX,2007,50.1,,,,23.4,,,,,,,0,,,,,,
2836,INHIBITEX INC,INHX,2008,66.6,,,,42.6,,,,,,,0,,,,,,
2836,INHIBITEX INC,INHX,2009,78.6,,,,12.5,,,,,,,0,,,,,,
2836,INHIBITEX INC,INHX,2010,77.6,0.16,,4.29,15.4,,,,,,,0,,,,,,
3841,NUVASIVE INC,NUVA,2005,108.6,,,,10.6,9,1.17,,,,1.5,0,,,,,,
3841,NUVASIVE INC,NUVA,2006,104.7,,,,24.7,13.2,1.87,,,,11.5,0,,,,,,
3841,NUVASIVE INC,NUVA,2007,101.4,,,,17.7,16.5,1.08,,,,1.3,0,,,,,,
3841,NUVASIVE INC,NUVA,2008,103.5,,,,24.6,29.2,0.84,,4.6,250.9,,0,,,,,,
3841,NUVASIVE INC,NUVA,2009,105.4,,,,46.8,51.4,0.91,,4.6,370.9,,0,,,,,,
3841,NUVASIVE INC,NUVA,2010,105.5,0.89,,0.8,37.6,67.7,0.55,0.48,30.1,481.3,,0,,,,,,
3841,NUVASIVE INC,NUVA,2011,104.7,1,,0.52,43.5,91.4,0.48,0.25,47.9,543.6,,0,,,,,,
